X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.435709237,44.0551148530001,2508,172387207,T0610,Retirement Home, ,The Renoir, , , ,270 Doak Lane, , ,Newmarket,L3Y0A5,20220428140037,20220426154811
-78.345756406,44.282458143,2509,172380896,74056,Pharmacy,RP,Kashyap's Pharmacy, , , ,1040 Lansdowne Street West, , ,Peterborough,K9J2A1,20220428135921,20220426153058
-78.873382142,43.896114051,2510,172385140,7559750,Pharmacy,RP,Shoppers Drug Mart #615, , , ,20 Warren Avenue, , ,Oshawa,L1J0A1,20220428135942,20220426154245
-80.592336358,44.6077025920001,2511,172384261,6523274,Pharmacy,RP,Rexall #8196, , , ,54 Sykes Street North, , ,Meaford,N4L1R2,20220428135925,20220426154003
-79.441801012,43.7641258020001,2512,172379813,2719,Mental Health and Addiction Organization,Mental Health Services,"Chai-Tikvah Foundation, The", , , ,4600 Bathurst Street,Suite 313,Administrative Office,Toronto,M2R3V2,20220428140101,20220426152751
-79.2879676599999,43.7230183020001,2513,172386126,8674516,Pharmacy,RP,Atria Compounding Pharmacy, , , ,69 Lebovic Avenue,Unit D104, ,Toronto,M1L0H2,20220428140017,20220426154546
-75.498530177,45.477435273,2514,172386312,8870670,Pharmacy,RP,Tompkins Ida Pharmacy, , , ,385 Tompkins Avenue,Unit 2, ,Ottawa,K1E3H4,20220428135959,20220426154611
-75.747360642,45.2748007280001,2515,172382072,2965072,Pharmacy,RP,Barrhaven Pharmacy, , , ,1221 Greenbank Road,Unit 103, ,Ottawa,K2J5V7,20220428140029,20220426153333
-75.751261843,45.2682208260001,2516,172385659,8169153,Pharmacy,RP,Shoppers Drug Mart 643, , , ,3781 Strandherd Drive, , ,Ottawa,K2J5M4,20220428140034,20220426154421
-79.46643332,43.7593143,2517,172386085,8633035,Pharmacy,RP,Shoppers Drug Mart #922, , , ,1115 Lodestar Road,Building E, ,Toronto,M3J0G9,20220428135913,20220426154540
-80.676515404,43.7489881400001,2518,172377890,83,Family Health Team - Contract,Site,Minto-Mapleton Family Health Team, , , ,11 Andrews Drive West,Postal Office Box 145, ,Drayton,N0G1P0,20220428140058,20220426161007
-82.968133882,42.2566151660001,2519,172384572,6913637,Pharmacy,RP,Loblaw Pharmacy #567, , , ,4371 Walker Road, , ,Windsor,N8W3T6,20220428135956,20220426154052
-79.365607478,43.6505371850001,2520,172380324,2492,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Ontario Federation of Indigenous Friendship Centres, , , ,219 Front Street East, ,Administrative Office,Toronto,M5A1E8,20220428140027,20220426152901
-79.2480762499999,43.7565188090001,2521,172383826,5942670,Pharmacy,RP,Rexall #6909, , , ,3030 Lawrence Avenue East, , ,Toronto,M1P2T7,20220428140032,20220426153846
-83.0300537049999,42.3028186710001,2522,172377763,9000000004,Community Health Centre,Site,Windsor Essex Community Health Centre, , , ,1361 Ouellette Avenue,Unit 101, ,Windsor,N8X1J6,20220428135902,20220426152247
-79.7678053069999,43.6559286680001,2523,172383101,4904759,Pharmacy,RP,Dusk Ida Pharmacy, , , ,55 Dusk Drive, , ,Brampton,L6Y5Z6,20220428140012,20220426153610
-77.54961525,44.295471881,2524,172387145,N0501,Retirement Home, ,Stirling Towers Retirement Home, , , ,63 West Front Street, , ,Stirling,K0K3E0,20220428140054,20220426154803
-77.1121744989999,44.1934214820001,2525,172388012,4446,Community Support Service,Site,Mohawks of the Bay of Quinte, ,DESERONTO Mohawks Of The Bay Quinte, ,Old York Road,"Tyendinaga Administration ,13", ,Deseronto,K0K1X0,20220428135945,20220428092344
-79.650254358,43.527155351,2526,172385704,8222997,Pharmacy,RP,Van Mills Ida Pharmacy, , , ,1900 Fowler Drive,Unit D114, ,Mississauga,L5K0A1,20220428140052,20220426154428
-81.887603165,42.4389722510001,2527,172387499,9000000105,Senior Active Living Centre, ,Ridgetown Adult Activity Centre,Ridgetown Adult Activity Centre, , ,21 Main Street West,"Unit 19, 19-21, rue Main Ouest", ,Ridgetown,N0P2C0,20220428140020,20220428132449
-79.5054847219999,43.6480703780001,2528,172384880,7258834,Pharmacy,RP,Prince Edward Pharmacy, , , ,324 Prince Edward Drive South, , ,Toronto,M8Y3Z5,20220428135926,20220426154149
-79.889658911,43.2615685920001,2529,172379611,6413,Mental Health and Addiction Organization,Mental Health Services,Canadian Hearing Services, , , ,50 Dundurn Street,Suite 119,Practice Location,Hamilton,L8P4W3,20220428135905,20220426152724
-79.745814608,43.7463072840001,2530,172381082,606678,Pharmacy,RP,Brampton Hospital Pharmacy, , , ,10095 Bramalea Road,Unit 103, ,Brampton,L6R0K1,20220428140045,20220426153120
-79.2269243439999,43.7616714110001,2531,172381926,2598479,Pharmacy,RP,Boniface Park Medical Pharmacy, , , ,700 Markham Road, , ,Toronto,M1H2A7,20220428135922,20220426153314
-79.403501593,43.6864941900001,2532,172384240,6487651,Pharmacy,AS,St Clair Allergy Service Ltd, , , ,202 St Clair Avenue West, , ,Toronto,M4V1R2,20220428135911,20220426153957
-75.6835995339999,45.4293798570001,2533,172380468,14069,Mental Health and Addiction Organization,Addiction Services,"Sandy Hill Community Health Centre, Inc.", , , ,221 Nelson Street, ,Practice Location,Ottawa,K1N1C7,20220428140044,20220426152920
-79.664024764,43.5438775530001,2534,172387019,T0444,Retirement Home, ,Parkland on the Glen, , , ,1665 The Collegeway, , ,Mississauga,L5L0A9,20220428140112,20220426154746
-79.499124131,43.7632338990001,2535,172381239,989899,Pharmacy,RP,Pharma D. Drugs, , , ,45 Four Winds Drive, , ,Toronto,M3J1K7,20220428135952,20220426153141
-79.357160076,43.6574552870001,2536,172379895,2752,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,550 Queen Street East,Suite 201,Administrative Office,Toronto,M5A1V2,20220428140043,20220426152802
-81.2302289089999,42.9896236810001,2537,172385213,7635151,Pharmacy,RP,Chapmans's Pharmacy, , , ,650 Dundas Street,Unit 648, ,London,N5W2Y8,20220428140109,20220426154253
-76.188378584,45.2295156010001,2538,172388376,2973,Long-Term Care Home,Non-Profit,Fairview Manor, , , ,75 Spring Street, , ,Mississippi Mills,K0A1A0,20220428140002,20220426155049
-80.75389917,43.1065650240001,2539,172380686,1001,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Woodstock General Hospital, , , ,310 Juliana Drive, ,Administration and Practice Location,Woodstock,N4V0A4,20220428135936,20220426153013
-79.6625339349999,44.338814391,2540,172378037,9652595,Independent Health Facility,Gen Ultrasound,Barrie Women's Health Centre Infertility & Obstetrics, ,2601398 Ontario Inc., ,630 Huronia Road,Unit 5,Practice Location,Barrie,L4N0W5,20220428140041,20220426152329
-81.241277714,43.011582484,2541,172382740,4305031,Pharmacy,RP,London Centre Pharmachoice, , , ,1080 Adelaide Street North,Unit 21, ,London,N5Y2N1,20220428140105,20220426153503
-75.8060948689999,45.355089439,2542,172378982,3664,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,3029 Carling Avenue, , ,Ottawa,K2B8E8,20220428140005,20220428101034
-79.478056614,43.6509962800001,2543,172381091,641997,Pharmacy,RP,Bloor West Pharmacy, , , ,2262 Bloor Street West, , ,Toronto,M6S1N9,20220428140103,20220426153121
-81.255032418,43.0012599820001,2544,172377661,9000000114,AIDS Bureau,HIV Outpatient Clinic,"St. Joseph's Health Care London, Infectious Diseases Care Program", , , ,268 Grosvenor Street, ,Practice Location,London,N6A4V2,20220428140022,20220426161737
-80.512891028,43.4924952040001,2545,172387192,T0608,Retirement Home, ,The Hygate on Lexington, , , ,215 Lexington Road, , ,Waterloo,N2K2E1,20220428140000,20220426154809
-75.588504805,45.4529501650001,2546,172377823,153,Family Health Team - Contract,Site,Connexion Family Health Team,L' Équipe de santé familiale Connexion, , ,5303 Canotek Road,Unit 8, ,Ottawa,K1J9M1,20220428135917,20220426161011
-79.957434432,43.26524419,2547,172383840,5964593,Pharmacy,RP,Rexall #201, , , ,60 Hatt Street, , ,Hamilton,L9H7T6,20220428140013,20220426153851
-79.745633595,43.601148059,2548,172387963,4382,Community Support Service,Site,Victorian Order of Nurses for Canada - Simcoe Branch, ,MISSISSAUGA V.O.N, ,6790 Century Avenue,Suite 203, ,Mississauga,L5N2V8,20220428140056,20220428112846
-79.452416706,43.6570791830001,2549,172379286,3748,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2340 Dundas Street West, , ,Toronto,M6P4A9,20220428135949,20220426161414
-79.6995247899999,43.7075411800001,2550,172383519,5503430,Pharmacy,RP,Shoppers Drug Mart #701, , , ,34 Avondale Boulevard,Unit A, ,Brampton,L6T1H3,20220428135955,20220426153747
-75.6960323389999,45.4322188570001,2551,172388326,2759,Long-Term Care Home,Non-Profit,Nlisabeth-Bruy re Residence, , , ,75 Bruyère Street, , ,Ottawa,K1N5C8,20220428140021,20220426155042
-80.291928409,42.9351179160001,2552,172385686,8201554,Pharmacy,RP,Waterford Phcy & Health Food, , , ,9 Alice Street,Postal Office Box 579, ,Waterford,N0E1Y0,20220428135927,20220426154424
-79.514214034,43.7413284940001,2553,172382386,3608297,Pharmacy,RP,Homa Pharmacy, , , ,2698 Jane Street, , ,Toronto,M3L1S5,20220428135923,20220426153416
-79.265772968,43.895379233,2554,172382731,4296078,Pharmacy,RP,Mount Joy Pharmacy, , , ,9418 Markham Road,Unit C2, ,Markham,L6E0N1,20220428140030,20220426153502
-79.445008106,43.6772331860001,2555,172378693,5401322,Independent Health Facility,"Bone Min DXA, Fluorscpy, Mamm, Radgrhy, Gen Ultrasound, Vasc Utrasnd",St. Clair Diagnostic Imaging, ,2422437 Ontario Inc., ,1223 St. Clair Avenue West,Suite 102,Practice Location,Toronto,M6E1B5,20220428135904,20220426152525
-80.38487166,43.1790558550001,2556,172382146,3130196,Pharmacy,RP,Rest Acres Pharmacy, , , ,1084 Rest Acres Road,Unit 6, ,Brant,N3L0B5,20220428140011,20220426153344
-79.418914295,43.6542629840001,2557,172386174,8725472,Pharmacy,RP,Shoppers Drug Mart #813, , , ,725 College Street, , ,Toronto,M6G1C5,20220428140053,20220426154552
-80.3769128759999,43.3933584930001,2558,172386973,T0544,Retirement Home, ,Marian Residence Retirement Home, , , ,640 Hillview Road, , ,Cambridge,N3H5H3,20220428135944,20220426154740
-79.472146322,43.7662821010001,2559,172378607,6710205,Independent Health Facility,"Radgrhy, Mamm, Bone Min DXA, Vasc Utrasnd",PDS Diagnostic Imaging, ,Humber Valley Ultrasound Inc., ,2 Champagne Drive,Unit B23,Practice Location,Toronto,M3J2C5,20220428135933,20220426152514
-79.389000503,43.8439696180001,2560,172384855,7234352,Pharmacy,RP,Jubilee Pharmacy, , , ,280 West Beaver Creek Road,Unit L1, ,Richmond Hill,L4B1B4,20220428140051,20220426154147
-89.273915674,48.42359406,2561,172380600,4100,Mental Health and Addiction Organization,Mental Health Services,Thunder Bay Regional Health Sciences Centre, , , ,1260 Golf Links Road,Suite 201,Practice Location,Thunder Bay,P7B0A1,20220428135906,20220426152951
-79.122659141,44.1077557770001,2562,172379304,3780,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,29 Toronto Street, , ,Uxbridge,L9P1P7,20220428135919,20220426161524
-77.353775575,44.1679571670001,2563,172380411,4128,Mental Health and Addiction Organization,Mental Health Services,Providence Care, , , ,470 Dundas Street East, ,Practice Location,Belleville,K8N1G1,20220428140008,20220426152913
-79.244620147,43.7369178060001,2564,172378251,9641407,Independent Health Facility,Radgrhy,Eglinton Danforth Road Radiology, ,Bar Nik Inc., ,2805 Eglinton Avenue East, ,Practice Location,Toronto,M1J2E1,20220428135948,20220426152359
-78.906017659,43.962900861,2565,172386065,8606038,Pharmacy,RP,Windfields Pharmacy & Med Ctre, , , ,2620 Simcoe Street North,Unit 1, ,Oshawa,L1L0R1,20220428135927,20220426154537
-80.105696976,44.3263278680001,2566,172382812,4412451,Pharmacy,RP,Creemore Village Pharmacy Ltd, , , ,171 Mill Street, , ,Creemore,L0M1G0,20220428140048,20220426153513
-79.4757716129999,43.65100678,2567,172382847,4473670,Pharmacy,RP,The Healing Source Pharmacy, , , ,2209 Bloor Street, , ,Toronto,M6S1N5,20220428135938,20220426153517
-75.6244809139999,45.4173497570001,2568,172382579,4021551,Pharmacy,RP,Medical Pharmacy, , , ,1100 Algoma Road, , ,Ottawa,K1B0A3,20220428135908,20220426153441
-79.082685205,43.846230033,2569,172388569,2693,Long-Term Care Home,For-Profit,Orchard Villa, , , ,1955 Valley Farm Road, , ,Pickering,L1V3R6,20220428140115,20220426155115
-79.8460427959999,43.253435693,2570,172387998,4429,Community Support Service,Site,Conway Opportunity Homes, ,HAMILTON Conway Opportunity Homes, ,71 Sanford Avenue North, , ,Hamilton,L8L8G6,20220428135930,20220428091106
-83.0137712979999,42.2749307670001,2571,172380999,357474,Pharmacy,RP,West Grand Pharmacy, , , ,2950 Dougall Road, , ,Windsor,N9E1S2,20220428140045,20220426153109
-81.479941019,43.3446892310001,2572,172382518,3908935,Pharmacy,RP,Huron Apothecary, , , ,440 Main Street, , ,Exeter,N0M1S7,20220428140047,20220426153433
-79.808551498,43.4079555220001,2573,172382418,3683632,Pharmacy,RP,Shoppers Drug Mart #1493, , , ,3035 Appleby Line, , ,Burlington,L7M0V7,20220428135938,20220426153420
-79.294542059,43.689649396,2574,172382925,4585354,Pharmacy,RP,Medimost Pharmacy, , , ,2883 Danforth Avenue, , ,Toronto,M4C1M3,20220428135909,20220426153528
-84.319547458,46.5519995060001,2575,172388257,7093,Long-Term Care Home,For-Profit,Cedarwood Lodge, , , ,860 Great Northern Road, , ,Sault Ste. Marie,P6B0B5,20220428140114,20220426155033
-79.516167931,43.700539887,2576,172387734,4084,Community Support Service,Site,York West Senior Citizens Centre, ,TORONTO Senior Citizens Centre, ,1901 Weston Road,Unit A, ,Toronto,M9N3P1,20220428135930,20220428113024
-74.735315484,45.000508122,2577,172381532,1564355,Pharmacy,LTCF,Tsiionkwanonhsote, , , ,10 Recreation Center Lane,"R.R. 3, Indian Reserve, Cornwall Island, 70", ,Akwesasne,K6H5R7,20220428135922,20220426153220
-75.6901949319999,45.3719704470001,2578,172384675,7031632,Pharmacy,RP,Riverview Pharmacy, , , ,2817 Riverside Drive, , ,Ottawa,K1V1G8,20220428135911,20220426154115
-88.2760873559999,49.015456811,2579,172388548,2793,Long-Term Care Home,Non-Profit,Nipigon District Memorial Hospital, , , ,125 Hogan Road,Postal Office Box 37, ,Nipigon,P0T2J0,20220428140039,20220426155112
-80.878033483,43.915625559,2580,172386643,T0033,Retirement Home, ,Caressant Care - Harriston, , , ,24 Louise Street, , ,Harriston,N0G1Z0,20220428140111,20220426154656
-76.697924974,45.482628622,2581,172387649,788,Community Support Service,Site,Renfrew Victoria Hospital, ,RENFREW Victoria, ,510 Raglan Street North, , ,Renfrew,K7V1P5,20220428135915,20220428112749
-75.6631151249999,45.3944931520001,2582,172381552,1625799,Pharmacy,AS,"Katz, Mortimer Dr", , , ,2020 Alta Vista Drive, , ,Ottawa,K1H7L1,20220428140103,20220426153223
-79.464192017,43.7310161950001,2583,172378129,4042591,Independent Health Facility,"Bone Min DXA, Mamm, Radgrhy, Gen Ultrasound",Carmit Diagnostic Imaging, ,First Health Inc., ,837 Wilson Avenue, ,Practice Location,Toronto,M3K1E4,20220428140023,20220426152342
-75.8419970429999,44.9143436620001,2584,172377745,9000000051,Community Health Centre,Site,Rideau Community Health Services, , , ,354 Read Street,Postal Office Box 550, ,Merrickville,K0G1N0,20220428140004,20220426152244
-79.433159417,43.8517659180001,2585,172385481,7979592,Pharmacy,RP,Richmond Pharmacy, , , ,9206 Yonge Street, , ,Richmond Hill,L4C7A2,20220428135942,20220426154348
-75.651314021,45.400973553,2586,172378932,4232,Laboratory - Hospital,Hospital Laboratory - Teaching Hospital(Urban),Children's Hospital of Eastern Ontario, ,Children's Hospital of Eastern Ontario, ,401 Smyth Road, , ,Ottawa,K1H8L1,20220428135933,20220428093513
-79.447533617,43.7929882070001,2587,172381930,2611917,Pharmacy,RP,Freshco Pharmacy #7265, , , ,800 Steeles Avenue West, , ,Vaughan,L4J1A2,20220428140046,20220426153314
-79.3119883699999,43.7492017050001,2588,172381829,2339810,Pharmacy,RP,Greylawn Pharmacy, , , ,1945 Victoria Park Avenue, , ,Toronto,M1R1V1,20220428135937,20220426153301
-91.91745108,50.0999013840001,2589,172377544,9000000007,Indigenous Interprofessional Primary Care Teams,Site,Sioux Lookout Area Primary Care Team, ,Sioux Lookout Area Primary Care Team, ,61 Queen Street,Postal Office Box 1300, ,Sioux Lookout,P8T1B8,20220428135931,20220426152204
-79.948954929,43.2598559890001,2590,172383528,5514375,Pharmacy,LTCF,Wentworth Lodge, , , ,41 South Street West, , ,Hamilton,L9H4C4,20220428140049,20220426153748
-79.54395683,43.597884568,2591,172383482,5442595,Pharmacy,RP,Wellness Centre Pharmacy, , , ,230 Brown's Line, , ,Toronto,M9B6L6,20220428135939,20220426153740
-76.6992621749999,45.4817041220001,2592,172386734,N0050,Retirement Home, ,Chartwell Quail Creek Retirement Residence, , , ,450 Albert Street, , ,Renfrew,K7V4K4,20220428140111,20220426154708
-79.930499262,44.7696802520001,2593,172380909,107654,Pharmacy,LTCF,Georgian Manor, , , ,7 Harriet Street, , ,Penetanguishene,L0K1P0,20220428135951,20220426153100
-75.353250896,45.0886714120001,2594,172379517,4117,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Winchester District Memorial Hospital, ,Winchester District Memorial Hospital, ,566 Louise Street, , ,Winchester,K0C2K0,20220428140043,20220428114259
-77.1558086599999,44.737445875,2595,172384869,7250538,Pharmacy,LTCF,Pine Meadow Nursing Home, , , ,124 Lloyd Street, , ,Northbrook,K0H2G0,20220428140109,20220426154149
-75.6879169329999,45.395670151,2596,172388103,4589,Community Support Service,Site,Carleton University, ,OTTAWA Carleton University, ,Colonel By Drive,"223 Commons, Carleton University ,1125", ,Ottawa,K1S5B6,20220428140002,20220428112843
-77.476024588,46.0913389890001,2597,172380438,2093,Mental Health and Addiction Organization,Addiction Services,Renfrew Victoria Hospital, , , ,109 Banting Drive, ,Practice Location,Deep River,K0J1P0,20220428135935,20220426152916
-79.506981427,43.689385186,2598,172388783,2848,Long-Term Care Home,Non-Profit,West Park Long Term Care Centre, , , ,82 Buttonwood Avenue, , ,Toronto,M6M2J5,20220428135916,20220426155143
-79.3391186709999,43.6610236880001,2599,172377658,9000000112,AIDS Bureau,"HR Program, HCV Team, HIV POC Testing",South Riverdale Community Health Centre, , , ,955 Queen Street East, ,Practice Location,Toronto,M4M3P3,20220428140040,20220426161745
-77.885964551,44.201504949,2600,172382390,3617090,Pharmacy,RP,Warkworth Pharmacy, , , ,26 Main Street, , ,Warkworth,K0K3K0,20220428140105,20220426153416
-81.138888645,44.7381709860001,2601,172379080,4174,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Grey Bruce Health Services, ,Grey Bruce Health Services - Bruce Peninsula Site, ,369 Mary Street, , ,Wiarton,N0H2T0,20220428140025,20220428093025
